INFO 2025-05-14 23:15:35,615 basehttp 34089 6124056576 "GET /__debug__/history_sidebar/?store_id=7baae7b2e4fe4b89853658015b4db714 HTTP/1.1" 200 9472
ERROR 2025-05-14 23:15:36,279 basehttp 34089 6124056576 "POST /accounts/login/ HTTP/1.1" 500 203604
ERROR 2025-05-14 23:15:36,436 basehttp 34089 6124056576 "POST /accounts/login/ HTTP/1.1" 500 203604
ERROR 2025-05-14 23:15:36,622 basehttp 34089 6124056576 "POST /accounts/login/ HTTP/1.1" 500 203602
ERROR 2025-05-14 23:15:36,726 basehttp 34089 6124056576 "POST /accounts/login/ HTTP/1.1" 500 203604
INFO 2025-05-14 23:15:36,940 basehttp 34089 6124056576 "GET /__debug__/history_sidebar/?store_id=f8dfadfa27a7476fb142cd12fdb9ccff HTTP/1.1" 200 9472
INFO 2025-05-14 23:16:52,016 autoreload 34089 8662781056 /Users/emreuysal/Documents/Project/VivaCrm v2/accounts/models.py changed, reloading.
INFO 2025-05-14 23:16:52,849 autoreload 64326 8662781056 Watching for file changes with StatReloader
INFO 2025-05-14 23:21:06,928 basehttp 64326 6161231872 "GET /accounts/login/ HTTP/1.1" 200 12463
INFO 2025-05-14 23:21:06,964 basehttp 64326 6161231872 "GET /static/css/dist/main.css HTTP/1.1" 304 0
INFO 2025-05-14 23:21:06,966 basehttp 64326 6178058240 "GET /static/js/lib/htmx.min.js HTTP/1.1" 304 0
INFO 2025-05-14 23:21:06,968 basehttp 64326 6161231872 "GET /static/js/lib/alpine.min.js HTTP/1.1" 304 0
INFO 2025-05-14 23:21:07,756 basehttp 64326 6161231872 "GET /accounts/login/ HTTP/1.1" 200 12465
INFO 2025-05-14 23:21:08,005 basehttp 64326 6161231872 "GET /accounts/login/ HTTP/1.1" 200 12463
INFO 2025-05-14 23:22:07,456 autoreload 64326 8662781056 /Users/emreuysal/Documents/Project/VivaCrm v2/accounts/forms.py changed, reloading.
INFO 2025-05-14 23:22:08,216 autoreload 72455 8662781056 Watching for file changes with StatReloader
INFO 2025-05-14 23:22:16,250 autoreload 72455 8662781056 /Users/emreuysal/Documents/Project/VivaCrm v2/accounts/urls.py changed, reloading.
INFO 2025-05-14 23:22:16,692 autoreload 72709 8662781056 Watching for file changes with StatReloader
INFO 2025-05-14 23:22:21,591 autoreload 72737 8662781056 Watching for file changes with StatReloader
ERROR 2025-05-14 23:22:38,409 basehttp 72709 6192377856 "POST /accounts/login/ HTTP/1.1" 500 203668
INFO 2025-05-14 23:22:38,623 basehttp 72709 6192377856 "GET /__debug__/history_sidebar/?store_id=ba185c3b2c784350ae0b89bb5ea1951d HTTP/1.1" 200 9473
ERROR 2025-05-14 23:22:40,420 basehttp 72709 6192377856 "POST /accounts/login/ HTTP/1.1" 500 203666
INFO 2025-05-14 23:22:40,634 basehttp 72709 6192377856 "GET /__debug__/history_sidebar/?store_id=a31ce28c2b31437999fe77dbe5e8c91b HTTP/1.1" 200 9472
ERROR 2025-05-14 23:22:41,450 basehttp 72709 6192377856 "POST /accounts/login/ HTTP/1.1" 500 203667
ERROR 2025-05-14 23:22:41,620 basehttp 72709 6192377856 "POST /accounts/login/ HTTP/1.1" 500 203667
ERROR 2025-05-14 23:22:41,768 basehttp 72709 6192377856 "POST /accounts/login/ HTTP/1.1" 500 203667
INFO 2025-05-14 23:22:41,982 basehttp 72709 6192377856 "GET /__debug__/history_sidebar/?store_id=d1a5fb85554e4f9db360754a375029c8 HTTP/1.1" 200 9472
INFO 2025-05-14 23:22:50,067 basehttp 72709 6192377856 "GET /static/css/dist/main.css HTTP/1.1" 304 0
WARNING 2025-05-14 23:22:50,101 basehttp 72709 6192377856 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 13461
INFO 2025-05-14 23:23:16,384 basehttp 72709 6192377856 "GET /accounts/login/?next=/dashboard/ HTTP/1.1" 200 12390
INFO 2025-05-14 23:23:16,424 basehttp 72709 6192377856 "GET /static/js/lib/htmx.min.js HTTP/1.1" 304 0
INFO 2025-05-14 23:23:16,439 basehttp 72709 6192377856 "GET /static/js/lib/alpine.min.js HTTP/1.1" 304 0
WARNING 2025-05-14 23:23:16,493 basehttp 72709 6209204224 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 13462
INFO 2025-05-14 23:23:26,575 autoreload 74639 8662781056 Watching for file changes with StatReloader
INFO 2025-05-14 23:23:29,141 basehttp 74639 6126448640 "GET /accounts/login/?next=/dashboard/ HTTP/1.1" 200 12391
WARNING 2025-05-14 23:23:29,175 basehttp 74639 6126448640 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 13462
WARNING 2025-05-14 23:23:29,226 basehttp 74639 6126448640 "GET /favicon.ico HTTP/1.1" 404 13314
INFO 2025-05-14 23:24:05,688 basehttp 74639 6126448640 "GET /accounts/login/?next=/dashboard/ HTTP/1.1" 200 12394
WARNING 2025-05-14 23:24:05,772 basehttp 74639 6126448640 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 13462
INFO 2025-05-14 23:24:06,521 basehttp 74639 6126448640 "GET /accounts/login/?next=/dashboard/ HTTP/1.1" 200 12394
WARNING 2025-05-14 23:24:06,556 basehttp 74639 6126448640 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 13462
INFO 2025-05-14 23:24:06,724 basehttp 74639 6126448640 "GET /accounts/login/?next=/dashboard/ HTTP/1.1" 200 12394
WARNING 2025-05-14 23:24:06,754 basehttp 74639 6126448640 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 13462
INFO 2025-05-14 23:24:07,102 basehttp 74639 6126448640 "GET /accounts/login/?next=/dashboard/ HTTP/1.1" 200 12392
WARNING 2025-05-14 23:24:07,138 basehttp 74639 6126448640 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 13462
INFO 2025-05-14 23:24:07,327 basehttp 74639 6126448640 "GET /accounts/login/?next=/dashboard/ HTTP/1.1" 200 12394
WARNING 2025-05-14 23:24:07,357 basehttp 74639 6126448640 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 13462
INFO 2025-05-14 23:24:07,666 basehttp 74639 6126448640 "GET /accounts/login/?next=/dashboard/ HTTP/1.1" 200 12394
WARNING 2025-05-14 23:24:07,702 basehttp 74639 6126448640 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 13462
INFO 2025-05-14 23:24:08,005 basehttp 74639 6126448640 "GET /accounts/login/?next=/dashboard/ HTTP/1.1" 200 12394
WARNING 2025-05-14 23:24:08,040 basehttp 74639 6126448640 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 13462
INFO 2025-05-14 23:24:08,318 basehttp 74639 6126448640 "GET /accounts/login/?next=/dashboard/ HTTP/1.1" 200 12394
WARNING 2025-05-14 23:24:08,351 basehttp 74639 6126448640 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 13462
INFO 2025-05-14 23:24:08,651 basehttp 74639 6126448640 "GET /accounts/login/?next=/dashboard/ HTTP/1.1" 200 12394
WARNING 2025-05-14 23:24:08,689 basehttp 74639 6126448640 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 13462
INFO 2025-05-14 23:24:09,065 basehttp 74639 6126448640 "GET /accounts/login/?next=/dashboard/ HTTP/1.1" 200 12394
WARNING 2025-05-14 23:24:09,100 basehttp 74639 6126448640 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 13462
INFO 2025-05-14 23:24:09,552 basehttp 74639 6126448640 "GET /accounts/login/?next=/dashboard/ HTTP/1.1" 200 12394
WARNING 2025-05-14 23:24:09,588 basehttp 74639 6126448640 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 13462
INFO 2025-05-14 23:28:01,527 autoreload 81583 8662781056 Watching for file changes with StatReloader
INFO 2025-05-14 23:34:06,925 autoreload 91445 8662781056 Watching for file changes with StatReloader
INFO 2025-05-14 23:34:09,084 basehttp 91445 6198325248 "GET / HTTP/1.1" 302 0
INFO 2025-05-14 23:34:09,098 basehttp 91445 6198325248 "GET /dashboard/ HTTP/1.1" 302 0
INFO 2025-05-14 23:34:09,173 basehttp 91445 6198325248 "GET /accounts/login/?next=/dashboard/ HTTP/1.1" 200 12374
INFO 2025-05-14 23:34:09,230 basehttp 91445 6215151616 "GET /static/css/dist/main.css HTTP/1.1" 304 0
INFO 2025-05-14 23:34:09,230 basehttp 91445 6198325248 "GET /static/js/lib/htmx.min.js HTTP/1.1" 304 0
INFO 2025-05-14 23:34:09,238 basehttp 91445 6198325248 "GET /static/js/lib/alpine.min.js HTTP/1.1" 304 0
WARNING 2025-05-14 23:34:09,279 basehttp 91445 6198325248 "GET /favicon.ico HTTP/1.1" 404 13313
INFO 2025-05-14 23:34:18,076 basehttp 91445 6198325248 "POST /accounts/login/?next=/dashboard/ HTTP/1.1" 302 0
ERROR 2025-05-14 23:34:18,138 basehttp 91445 6198325248 "GET /dashboard/ HTTP/1.1" 500 171179
INFO 2025-05-14 23:34:43,340 autoreload 91445 8662781056 /Users/emreuysal/Documents/Project/VivaCrm v2/dashboard/views.py changed, reloading.
INFO 2025-05-14 23:34:44,080 autoreload 92469 8662781056 Watching for file changes with StatReloader
INFO 2025-05-14 23:34:52,974 autoreload 92788 8662781056 Watching for file changes with StatReloader
INFO 2025-05-14 23:37:53,924 autoreload 97323 8662781056 Watching for file changes with StatReloader
ERROR 2025-05-14 23:37:54,975 basehttp 97323 6163214336 "GET /dashboard/ HTTP/1.1" 500 157821
INFO 2025-05-14 23:37:55,821 basehttp 97323 6163214336 "GET / HTTP/1.1" 302 0
ERROR 2025-05-14 23:37:55,865 basehttp 97323 6163214336 "GET /dashboard/ HTTP/1.1" 500 157497
INFO 2025-05-14 23:38:26,099 autoreload 97323 8662781056 /Users/emreuysal/Documents/Project/VivaCrm v2/dashboard/cache_helpers.py changed, reloading.
INFO 2025-05-14 23:38:26,789 autoreload 98342 8662781056 Watching for file changes with StatReloader
INFO 2025-05-14 23:39:08,164 autoreload 99433 8662781056 Watching for file changes with StatReloader
INFO 2025-05-14 23:42:26,596 autoreload 4718 8662781056 Watching for file changes with StatReloader
INFO 2025-05-14 23:42:27,674 basehttp 4718 6130757632 "GET /dashboard/ HTTP/1.1" 200 30931
INFO 2025-05-14 23:42:27,708 basehttp 4718 6181236736 "GET /static/css/dist/main.css HTTP/1.1" 304 0
INFO 2025-05-14 23:42:27,708 basehttp 4718 6164410368 "GET /static/images/default-avatar.png HTTP/1.1" 200 2048
INFO 2025-05-14 23:42:27,709 basehttp 4718 6198063104 "GET /static/js/lib/htmx.min.js HTTP/1.1" 304 0
INFO 2025-05-14 23:42:27,711 basehttp 4718 6214889472 "GET /static/js/lib/alpine.min.js HTTP/1.1" 304 0
INFO 2025-05-14 23:42:27,711 basehttp 4718 6130757632 "GET /static/js/dist/main.js HTTP/1.1" 200 5073
WARNING 2025-05-14 23:42:27,720 basehttp 4718 6147584000 "GET /dashboard/images/default-avatar.png HTTP/1.1" 404 13475
WARNING 2025-05-14 23:42:28,138 basehttp 4718 6147584000 "GET /static/img/favicon.ico HTTP/1.1" 404 1905
INFO 2025-05-14 23:42:29,300 basehttp 4718 6214889472 "GET / HTTP/1.1" 302 0
INFO 2025-05-14 23:42:29,319 basehttp 4718 6214889472 "GET /dashboard/ HTTP/1.1" 200 30927
WARNING 2025-05-14 23:42:29,393 basehttp 4718 6214889472 "GET /dashboard/images/default-avatar.png HTTP/1.1" 404 13475
INFO 2025-05-14 23:42:31,530 basehttp 4718 6130757632 "GET /dashboard/ HTTP/1.1" 200 30927
INFO 2025-05-14 23:42:31,554 basehttp 4718 6147584000 "GET /static/js/dist/main.js HTTP/1.1" 200 5073
INFO 2025-05-14 23:42:31,557 basehttp 4718 6181236736 "GET /static/images/default-avatar.png HTTP/1.1" 200 2048
INFO 2025-05-14 23:42:31,558 basehttp 4718 6164410368 "GET /static/debug_toolbar/js/toolbar.js HTTP/1.1" 200 13578
INFO 2025-05-14 23:42:31,560 basehttp 4718 6214889472 "GET /static/debug_toolbar/css/toolbar.css HTTP/1.1" 200 12621
INFO 2025-05-14 23:42:31,567 basehttp 4718 6181236736 "GET /static/js/lib/htmx.min.js HTTP/1.1" 200 47755
INFO 2025-05-14 23:42:31,567 basehttp 4718 6130757632 "GET /static/css/dist/main.css HTTP/1.1" 200 156713
INFO 2025-05-14 23:42:31,568 basehttp 4718 6147584000 "GET /static/js/lib/alpine.min.js HTTP/1.1" 200 43838
WARNING 2025-05-14 23:42:31,575 basehttp 4718 6198063104 "GET /dashboard/images/default-avatar.png HTTP/1.1" 404 13475
INFO 2025-05-14 23:42:31,931 basehttp 4718 6198063104 "GET /static/debug_toolbar/css/print.css HTTP/1.1" 200 43
INFO 2025-05-14 23:42:31,935 basehttp 4718 6198063104 "GET /static/debug_toolbar/js/utils.js HTTP/1.1" 200 4527
WARNING 2025-05-14 23:42:31,954 basehttp 4718 6198063104 "GET /static/img/favicon.ico HTTP/1.1" 404 1905
ERROR 2025-05-14 23:42:48,296 basehttp 4718 6130757632 "GET /customers/ HTTP/1.1" 500 238570
WARNING 2025-05-14 23:42:48,407 basehttp 4718 6130757632 "GET /favicon.ico HTTP/1.1" 404 13312
WARNING 2025-05-14 23:42:52,824 basehttp 4718 6130757632 "GET /accounts/logout/ HTTP/1.1" 405 0
WARNING 2025-05-14 23:42:53,935 basehttp 4718 6130757632 "GET /accounts/logout/ HTTP/1.1" 405 0
WARNING 2025-05-14 23:42:54,913 basehttp 4718 6130757632 "GET /accounts/logout/ HTTP/1.1" 405 0
INFO 2025-05-14 23:43:01,207 basehttp 4718 6130757632 "GET / HTTP/1.1" 302 0
INFO 2025-05-14 23:43:01,225 basehttp 4718 6130757632 "GET /dashboard/ HTTP/1.1" 200 30927
WARNING 2025-05-14 23:43:01,244 basehttp 4718 6130757632 "GET /dashboard/images/default-avatar.png HTTP/1.1" 404 13473
WARNING 2025-05-14 23:43:05,603 basehttp 4718 6130757632 "GET /accounts/logout/ HTTP/1.1" 405 0
INFO 2025-05-14 23:44:03,728 autoreload 4718 8662781056 /Users/emreuysal/Documents/Project/VivaCrm v2/accounts/urls.py changed, reloading.
INFO 2025-05-14 23:44:04,529 autoreload 7091 8662781056 Watching for file changes with StatReloader
